"","Type","Model","Status","Lost by","Unit","Date","Nearest location","Oryx URL","Source","Geolocation","Tags","Country","GeneralType","lat","lng"
"96","Drones","Supercam S350 reconnaissance UAV","Destroyed","Russia",NA,2024-04-28,"Kherson oblast","https://i.postimg.cc/VLtzdj9P/1041-Supercam-S350-reconnaissance-UAV-destr-28-04-24.jpg","https://t.me/lost_warinua/74794",NA,NA,"Russia","Drones",NA,NA
"97","Drones","Supercam S350 reconnaissance UAV","Destroyed","Russia",NA,2024-01-05,"Kherson oblast","https://i.postimg.cc/x1j77Ss8/1008-Supercam-S350-destr-08-01-24.jpg","https://t.me/lost_warinua/61760",NA,NA,"Russia","Drones",NA,NA
"98","Drones","ZALA 421-16Е reconnaissance UAV","Destroyed","Russia",NA,2024-02-19,"Stara Maiachka","https://i.postimg.cc/0jp1ZRtg/1010-ZALA-421-16-UAV-destr-19-02-24.jpg","https://t.me/lost_warinua/66047","46.505273,33.183184",NA,"Russia","Drones",46.505273,33.183184
"99","Engineering","BREM-1 armoured recovery vehicle","Damaged","Russia",NA,2023-10-19,"Poima",NA,"https://t.me/lost_warinua/54235","46.605447,32.855217","Loitering","Russia","Engineering",46.605447,32.855217
"100","Engineering","Coastal link pontoon (for PP-2005 floating bridge system)","Destroyed","Russia",NA,2023-12-05,"Kostohryzove","https://i.postimg.cc/0y497hfh/1013-Coastal-link-pontoon-for-PP-2005-floating-bridge-system-destr-05-12-23.jpg","https://t.me/lost_warinua/58900","46.536309,32.864976",NA,"Russia","Engineering",46.536309,32.864976
"101","Engineering","EOV-3523 excavator based on KamAZ 6x6","Destroyed","Russia",NA,2024-01-26,"Krynky","https://i.postimg.cc/jqM39HJh/1002-Kam-AZ-5350-with-EOV-3523-excavator-destr-07-02-24.jpg","https://t.me/lost_warinua/64904",NA,NA,"Russia","Engineering",NA,NA
"102","Engineering","KamAZ 8x8 (for PP-2005 floating bridge system)","Destroyed","Russia",NA,2023-12-05,"Kostohryzove","https://i.postimg.cc/Y9fPdnGf/1012-Kam-AZ-63501-for-PP-2005-floating-bridge-system-destr-05-12-23.jpg","https://t.me/lost_warinua/58900","46.536309,32.864976","Loitering","Russia","Engineering",46.536309,32.864976
"103","Infantry Mobility Vehicles","GAZ 'Tigr-M'","Destroyed","Russia",NA,2023-12-28,"Oleshky","https://i.postimg.cc/9M1sLHQR/1057-tigr-m-destr-08-01-24.jpg","https://t.me/ssternenko/23817","46.62513,32.72548","Loitering","Russia","Infantry Mobility Vehicles",46.62513,32.72548
"104","Infantry Mobility Vehicles","GAZ 'Tigr-M'","Destroyed","Russia",NA,2023-10-25,"Pidstepne","https://i.postimg.cc/dVJBZFfp/1014-Tigr-M-destr-25-10-23.jpg","https://t.me/lost_warinua/54249","46.691241,32.882207",NA,"Russia","Infantry Mobility Vehicles",46.691241,32.882207
"105","Infantry Mobility Vehicles","KamAZ-53949 'Linza'","Destroyed","Russia",NA,2023-12-19,"Kozachi Laheri","https://i.postimg.cc/8PWQJj98/1031-Kam-AZ-53949-Linza-destr-19-12-23.jpg","https://t.me/lost_warinua/60198","46.713262,33.006193","Loitering,Z","Russia","Infantry Mobility Vehicles",46.713262,33.006193
"106","Infantry Mobility Vehicles","KamAZ-53949 'Typhoon-K'","Destroyed","Russia",NA,2024-03-16,"Obryvka","https://i.postimg.cc/RVbd5nsW/1008-Kam-AZ-53949-Typhoon-K-destr-16-03-24.jpg","https://t.me/lost_warinua/75328","46.66302,33.23385",NA,"Russia","Infantry Mobility Vehicles",46.66302,33.23385
"107","MLRS","122mm 2B17 BM-21 'Grad'","Damaged","Russia",NA,2023-11-05,"Brylivka","https://i.postimg.cc/LsBRvcrv/1045-bm21-dam-05-11-23.jpg","https://t.me/lost_warinua/55630","46.430472,33.144361",NA,"Russia","Artillery",46.430472,33.144361
"108","MLRS","122mm 9P138 'Grad-1'","Damaged","Russia",NA,2024-04-23,"Kherson oblast","https://i.postimg.cc/5Nvy1hp8/1072-9-P138-Grad-1-destr-23-04-24.jpg","https://t.me/lost_warinua/75591",NA,NA,"Russia","Artillery",NA,NA
"109","MLRS","220mm 9P140 BM-27 'Uragan'","Damaged","Russia",NA,2024-01-16,"Brylivka","https://i.postimg.cc/qMS8rg8w/1007-2x-220mm-BM-27-Uragan-dam-16-01-24.jpg","https://t.me/lost_warinua/62673","46.433461,33.140780",NA,"Russia","Artillery",46.433461,33.14078
"110","MLRS","220mm 9P140 BM-27 'Uragan'","Damaged","Russia",NA,2024-01-16,"Brylivka","https://i.postimg.cc/qMS8rg8w/1007-2x-220mm-BM-27-Uragan-dam-16-01-24.jpg","https://t.me/lost_warinua/62673","46.433461,33.140780",NA,"Russia","Artillery",46.433461,33.14078
"111","MLRS","122mm 2B17 BM-21 'Grad'","Destroyed","Russia",NA,2024-05-04,"Zelenyi Pod","https://i.postimg.cc/ryDzZ0rn/1036-bm21-grad-destr-04-05-24.jpg","https://t.me/lost_warinua/75400","46.94231,33.84257",NA,"Russia","Artillery",46.94231,33.84257
"112","MLRS","122mm 2B17 BM-21 'Grad'","Destroyed","Russia",NA,2024-03-09,"Chelburda","https://i.postimg.cc/7h52Vwhq/1042-2-B17-BM-21-Grad-destr-09-03-24.jpg","https://t.me/lost_warinua/68599","46.620544,32.959515",NA,"Russia","Artillery",46.620544,32.959515
"113","MLRS","122mm 2B17 BM-21 'Grad'","Destroyed","Russia",NA,2024-02-02,"Chelburda","https://i.postimg.cc/kXtSRJLc/1051-2-B17-BM-21-Grad-destr-02-02-24.jpg",NA,"46.615792,32.962844",NA,"Russia","Artillery",46.615792,32.962844
"114","MLRS","122mm 2B17 BM-21 'Grad'","Destroyed","Russia",NA,2024-02-01,"Hola Prystan","https://i.postimg.cc/6QYZJjbQ/1002-122mm-BM-21-Grad-destr-02-02-24.jpg","https://t.me/lost_warinua/64446","46.487484,32.519115","Shattered,Flipped","Russia","Artillery",46.487484,32.519115
"115","MLRS","122mm 2B17 BM-21 'Grad'","Destroyed","Russia",NA,2024-01-20,"Chelburda","https://twitter.com/GloOouD/status/1748640243446661187","https://t.me/lost_warinua/63082","46.624627,32.968935","Shattered","Russia","Artillery",46.624627,32.968935
"116","MLRS","122mm 2B17 BM-21 'Grad'","Destroyed","Russia",NA,2024-01-16,"Nova Zburivka","https://twitter.com/bayraktar_1love/status/1747154030856409560","https://t.me/lost_warinua/62667","46.470053,32.521812",NA,"Russia","Artillery",46.470053,32.521812
"117","MLRS","122mm 2B17 BM-21 'Grad'","Destroyed","Russia",NA,2023-12-25,"Krynky","https://i.postimg.cc/gc1WrTMc/1040-bm21-destr-25-12-23.jpg","https://t.me/robert_magyar/763","46.703668108916716,33.11609168825612",NA,"Russia","Artillery",46.7036681089167,33.1160916882561
"118","MLRS","122mm 2B17 BM-21 'Grad'","Destroyed","Russia",NA,2023-12-20,"Chelburda","https://i.postimg.cc/fbHXsgTK/1001-bm21-destr-20-12-23.jpg","https://t.me/lost_warinua/60206","46.613111,32.964611",NA,"Russia","Artillery",46.613111,32.964611
"119","MLRS","122mm 2B17 BM-21 'Grad'","Destroyed","Russia",NA,2023-11-05,"Brylivka","https://i.postimg.cc/DZvhNChh/1046-bm21-destr-05-11-23.jpg","https://t.me/lost_warinua/55630","46.430472,33.144361",NA,"Russia","Artillery",46.430472,33.144361
"120","MLRS","122mm 2B17 BM-21 'Grad'","Destroyed","Russia",NA,2024-05-04,"Zelenyi Pod","https://i.postimg.cc/ryDzZ0rn/1036-bm21-grad-destr-04-05-24.jpg","https://t.me/lost_warinua/75400",NA,NA,"Russia","Artillery",NA,NA
"121","MLRS","122mm 2B17 BM-21 'Grad'","Destroyed","Russia",NA,2024-05-23,"Nova Maiachka","https://i.postimg.cc/7h6V1Q1k/1060-2-B17-BM-21-Grad-destr-23-05-24.jpg",NA,NA,NA,"Russia","Artillery",NA,NA
"122","MLRS","122mm 2B26 BM-21 'Grad-K'","Destroyed","Russia",NA,2023-11-24,"Kostohryzove","https://i.postimg.cc/h4H4gVWX/1031-2-B26-Grad-K-destr-24-11-23.jpg","https://t.me/lost_warinua/57515","46.504917,32.802765",NA,"Russia","Artillery",46.504917,32.802765
"123","MLRS","122mm 9P138 'Grad-1'","Destroyed","Russia",NA,2024-01-06,"Chelburda","https://i.postimg.cc/d3cxC9dG/1009-unkn-mrls-destr-06-01-24.jpg","https://t.me/lost_warinua/61816","46.619222,32.958861",NA,"Russia","Artillery",46.619222,32.958861
"124","MLRS","220mm 9P140 BM-27 'Uragan'","Destroyed","Russia",NA,2023-12-20,"Abrykosivka","https://i.postimg.cc/vTn6WY7q/1003-bm27-and-transloader-destr-21-12-23.jpg","https://t.me/lost_warinua/60377","46.466652,33.053715","Flipped","Russia","Artillery",46.466652,33.053715
"125","MLRS","220mm 9P140 BM-27 'Uragan'","Destroyed","Russia",NA,2023-12-20,"Abrykosivka","https://i.postimg.cc/44HtCPC6/1002-bm27-destr-21-12-23.jpg","https://t.me/lost_warinua/60371","46.467556,33.058917",NA,"Russia","Artillery",46.467556,33.058917
"126","MLRS","220mm 9P140 BM-27 'Uragan'","Destroyed","Russia",NA,2023-10-15,"Nova Maiachka","https://twitter.com/bayraktar_1love/status/1713546996118655013","https://t.me/lost_warinua/52805","46.630056,33.272333","Shattered","Russia","Artillery",46.630056,33.272333
"127","MLRS","220mm TOS-1A 'Solntsepek'","Destroyed","Russia",NA,2024-01-24,"Krynky","https://i.postimg.cc/Pxq79jr2/1005-TOS-1-A-destr-25-01-24.jpg","https://t.me/lost_warinua/63408",NA,NA,"Russia","Artillery",NA,NA
"128","MLRS","220mm TOS-1A 'Solntsepek'","Destroyed","Russia",NA,2023-12-21,"Krynky","https://i.postimg.cc/1zR6LZPX/1000-tos1a-destr-21-12-23.jpg","https://t.me/robert_magyar/757","46.690703,33.127175","Turretless,Shattered","Russia","Artillery",46.690703,33.127175
"129","MLRS","220mm TOS-1A 'Solntsepek'","Destroyed","Russia",NA,2023-12-17,"Krynky","https://i.postimg.cc/0NDCkMw4/1000-tos1a-destr-18-12-23.jpg","https://t.me/lost_warinua/60084","46.692266,33.126383","Shattered,Turretless","Russia","Artillery",46.692266,33.126383
"130","MLRS","220mm TOS-1A 'Solntsepek'","Destroyed","Russia",NA,2023-11-30,"Kozachi Laheri","https://twitter.com/NOELreports/status/1730131015820058877","https://t.me/lost_warinua/58035","46.68793,33.02266","Turretless","Russia","Artillery",46.68793,33.02266
"131","MLRS","220mm TOS-1A 'Solntsepek'","Destroyed","Russia",NA,2023-11-17,"Krynky","https://twitter.com/bayraktar_1love/status/1725444040441667859","https://t.me/lost_warinua/56820","46.69102,33.12691","Cope cage","Russia","Artillery",46.69102,33.12691
"132","Radars and Jammers","1K148 'Yastreb-AV' artillery reconnaissance complex","Destroyed","Russia",NA,2024-01-02,"Marchenka","https://twitter.com/bayraktar_1love/status/1742217579303772338","https://t.me/lost_warinua/61486","46.49825,33.346389",NA,"Russia","Radars and Jammers",46.49825,33.346389
"133","Radars and Jammers","85Ya6 'Leer-2' electronic warfare system","Destroyed","Russia",NA,2023-11-08,"Obryvka","https://twitter.com/bayraktar_1love/status/1722291702134620263","https://t.me/lost_warinua/56066","46.675628,33.180994",NA,"Russia","Radars and Jammers",46.675628,33.180994
"134","Radars and Jammers","RB-636AM2 'Svet-KU' electronic warfare system","Destroyed","Russia",NA,2023-11-12,"Kherson oblast","https://twitter.com/bayraktar_1love/status/1723774116744847552","https://t.me/lost_warinua/56504",NA,"KUNG","Russia","Radars and Jammers",NA,NA
"135","Self-propelled artillery","122mm 2S1 'Gvozdika'","Destroyed","Russia",NA,2024-05-06,"Nova Maiachka",NA,NA,NA,NA,"Russia","Artillery",NA,NA
"136","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2024-05-01,"Nova Maiachka","https://i.postimg.cc/F1tMfSrQ/1005-msta-s-destr-01-05-24.jpg",NA,NA,"Turretless","Russia","Artillery",NA,NA
"137","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2024-01-18,"Vynohradne","https://i.postimg.cc/0NqD63XJ/1068-2-S19-Msta-S-destr-18-01-24.jpg","https://t.me/lost_warinua/62952","46.458062,32.186040",NA,"Russia","Artillery",46.458062,32.18604
"138","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2024-01-11,"Nova Maiachka","https://i.postimg.cc/nrKwGQYg/1031-msta-s-destr-11-01-24.jpg","https://t.me/lost_warinua/62316","46.64257,33.18986",NA,"Russia","Artillery",46.64257,33.18986
"139","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-12-30,"Kherson oblast","https://twitter.com/bayraktar_1love/status/1741157545555775986","https://t.me/lost_warinua/61248",NA,NA,"Russia","Artillery",NA,NA
"140","Self-propelled artillery","152mm 2S19M2 'Msta-S'","Destroyed","Russia","205th Separate Motor Rifle Brigade",2024-01-29,"Nova Kakhovka","https://i.postimg.cc/hGR17ct1/1042-Msta-SM2-destr-18-03-24.jpg","https://t.me/lost_warinua/68245","46.722662,33.355528","Turretless,Shattered","Russia","Artillery",46.722662,33.355528
"141","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2024-03-10,"Nova Kakhovka","https://i.postimg.cc/hPCjpHxY/1060-2s3-destr-10-03-24.jpg","https://t.me/lost_warinua/68662",NA,"Turretless","Russia","Artillery",NA,NA
"142","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2024-01-03,"Chornianka","https://i.postimg.cc/3xdw6nFx/1052-2s3-destr-03-01-24.jpg",NA,"46.6171682,33.3645660","Turretless","Russia","Artillery",46.6171682,33.364566
"143","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2023-11-26,"Kozachi Laheri","https://i.postimg.cc/8zZbfpbr/1022-2s3-destr-26-11-23.jpg","https://t.me/lost_warinua/57681","46.699556,32.94925","Z","Russia","Artillery",46.699556,32.94925
"144","Self-propelled artillery","152mm 2S5 'Giatsint-S'","Destroyed","Russia",NA,2023-12-19,"Kherson oblast","https://twitter.com/bayraktar_1love/status/1737394228248908270","https://t.me/lost_warinua/60172",NA,NA,"Russia","Artillery",NA,NA
"145","Self-propelled artillery","203mm 2S7(M) 'Pion'/'Malka'","Destroyed","Russia",NA,2023-12-30,"Podo-Kalynivka","https://twitter.com/NOELreports/status/1741044540050448593",NA,"46.547111,33.110139",NA,"Russia","Artillery",46.547111,33.110139
"146","Self-propelled artillery","203mm 2S7(M) 'Pion'/'Malka'","Destroyed","Russia",NA,2023-12-04,"Kostohryzove","https://twitter.com/NOELreports/status/1732011572074037673","https://t.me/lost_warinua/58462","46.529588,32.838262",NA,"Russia","Artillery",46.529588,32.838262
"147","Self-propelled artillery","240mm 2S4 'Tyulpan'","Destroyed","Russia",NA,2023-10-16,"Chelburda","https://i.postimg.cc/PJw32tNW/1030-2s4-destr-16-10-23.jpg","https://t.me/lost_warinua/53041?comment=232538","46.622304,32.897002","Shattered","Russia","Artillery",46.622304,32.897002
"148","Self-propelled artillery","Unknown SPG","Destroyed","Russia",NA,2024-02-22,"Kherson oblast","https://i.postimg.cc/tgr20FXf/1006-unkn-spg-destr-23-02-24.jpg","https://t.me/lost_warinua/66706",NA,NA,"Russia","Artillery",NA,NA
"149","Tanks","T-62M Obr. 2022","Damaged","Russia",NA,2023-11-24,"Krynky","https://i.postimg.cc/Pr1rDf8q/1008-T-62-M-Obr-2022-aband-24-11-23.jpg","https://t.me/lost_warinua/57497",NA,"Z","Russia","Armor",NA,NA
"150","Tanks","T-62M Obr. 2022","Damaged","Russia","70th Motor Rifle Division",2023-11-16,"Korsunka","https://i.postimg.cc/pT68MBGL/1025-t62m-2022-dam-16-11-23.jpg","https://t.me/lost_warinua/56756","46.756480,33.150745","Loitering","Russia","Armor",46.75648,33.150745
"151","Tanks","T-90M 'Proryv'","Damaged","Russia",NA,2024-02-21,"Obryvka","https://i.postimg.cc/ZYw0sykD/1007-t90m-dam-21-02-24.jpg","https://t.me/lost_warinua/67168","46.664194,33.241583","Cope cage,Loitering","Russia","Armor",46.664194,33.241583
"152","Tanks","T-62M","Destroyed","Russia",NA,2024-01-29,"Topolivka","https://i.postimg.cc/Jng1mWHk/1021-T-62-M-destr-29-01-24.jpg","https://twitter.com/OSINTua/status/1754577952006713397","46.681957,33.266762","Turretless","Russia","Armor",46.681957,33.266762
"153","Tanks","T-62M","Destroyed","Russia",NA,2024-01-29,"Topolivka","https://i.postimg.cc/mgGgtRX3/1022-T-62-M-destr-29-01-24.jpg","https://twitter.com/OSINTua/status/1754577952006713397","46.682139,33.268150","Turretless","Russia","Armor",46.682139,33.26815
"154","Tanks","T-62M","Destroyed","Russia",NA,2024-01-29,"Topolivka","https://i.postimg.cc/jSQdf9mp/1023-T-62-M-destr-29-01-24.jpg","https://twitter.com/OSINTua/status/1754577952006713397","46.682355,33.269909","Turretless","Russia","Armor",46.682355,33.269909
"155","Tanks","T-62M Obr. 2022","Destroyed","Russia",NA,2023-12-25,"Krynky","https://i.postimg.cc/Dy8vHhRg/1042-T-62-M-Obr-2022-destr-25-12-23.jpg","https://t.me/robert_magyar/763",NA,NA,"Russia","Armor",NA,NA
"156","Tanks","T-62MV","Destroyed","Russia",NA,2023-12-11,"Krynky","https://i.postimg.cc/YqjGfKC1/1059-t62mv-destr-11-12-23.jpg","https://t.me/lost_warinua/59334",NA,NA,"Russia","Armor",NA,NA
"157","Tanks","T-62MV Obr. 2022","Destroyed","Russia",NA,2024-02-05,"Pishchane","https://i.postimg.cc/QCTjdncn/1029-T-62-MV-Obr2022-destr-05-02-24.jpg","https://t.me/lost_warinua/64733","46.71355,33.15696","Loitering,Cope cage","Russia","Armor",46.71355,33.15696
"158","Tanks","T-72 *","Destroyed","Russia",NA,2024-01-08,"Krynky","https://twitter.com/GirkinGirkin/status/1744352389031665976","https://t.me/lost_warinua/62093","46.735861,33.092028","Turretless,Shattered,Loitering","Russia","Armor",46.735861,33.092028
"159","Tanks","T-72 *","Destroyed","Russia",NA,2023-12-11,"Krynky","https://twitter.com/NOELreports/status/1734283077004743148","https://twitter.com/NOELreports/status/1734283077004743148",NA,"Cope cage","Russia","Armor",NA,NA
"160","Tanks","T-72B Obr. 2022","Destroyed","Russia","70th Motor Rifle Division",2023-11-11,"Kherson oblast","https://i.postimg.cc/QNP4RQNS/1016-T-72-B-Obr-2022-destr-11-11-23.jpg","https://x.com/naalsio26/status/1723557046077771848?s=20",NA,"Turretless","Russia","Armor",NA,NA
"161","Tanks","T-72B Obr. 2022","Destroyed","Russia","70th Motor Rifle Division",2023-10-16,"Sahy","https://i.postimg.cc/G2LMML3Z/1006-t72b-2022-destr-20-12-23.jpg","https://t.me/lost_warinua/60162","46.607522,32.802855","Turretless","Russia","Armor",46.607522,32.802855
"162","Tanks","T-72B3 Obr. 2022","Destroyed","Russia",NA,2024-01-02,"Kozachi Laheri","https://i.postimg.cc/L6rf9F7t/1324-t72b3-2022-destr-13-12-23.jpg","https://t.me/robert_magyar/774","46.706167,33.003167","Turretless,Shattered,Cope cage","Russia","Armor",46.706167,33.003167
"163","Tanks","T-72B3 Obr. 2022","Destroyed","Russia",NA,2023-12-27,"Krynky","https://i.postimg.cc/ZRcky3nb/1000-t72b3-obr2022-destr-27-12-23.jpg","https://t.me/robert_magyar/766","46.729943013318454,33.07740806572872","Turretless,V,Cope cage,☐,Loitering","Russia","Armor",46.7299430133185,33.0774080657287
"164","Tanks","T-72B3 Obr. 2022","Destroyed","Russia",NA,2023-12-11,"Krynky","https://i.postimg.cc/cJjddx4w/1021-t72b-2022-dam-aband-09-12-23.jpg","https://t.me/robert_magyar/730","46.730692368864176,33.07936667089626","Turretless,V,Cope cage,☐,Loitering","Russia","Armor",46.7306923688642,33.0793666708963
"165","Tanks","T-90M 'Proryv'","Destroyed","Russia",NA,2024-01-21,"Oleshky","https://i.postimg.cc/pL8DwgKf/1051-t90m-destr-21-01-24.jpg","https://t.me/lost_warinua/63197","46.604539,32.752672","Loitering,∆","Russia","Armor",46.604539,32.752672
"166","Tanks","T-90M 'Proryv'","Destroyed","Russia",NA,2023-12-18,"Krynky","https://twitter.com/bayraktar_1love/status/1736706423969427948","https://t.me/lost_warinua/59966","46.7405,33.136806","Loitering,Turretless","Russia","Armor",46.7405,33.136806
"167","Tanks","T-90M 'Proryv'","Destroyed","Russia","26th Motor Rifle Regiment",2023-11-24,"Krynky","https://i.postimg.cc/fWGRkSyF/1009-t90m-destr-24-11-23.jpg","https://t.me/lost_warinua/57505","46.727778,33.076056","Cope cage,Loitering","Russia","Armor",46.727778,33.076056
"168","Tanks","T-90M 'Proryv'","Destroyed","Russia",NA,2023-10-29,"Chelburda","https://twitter.com/bayraktar_1love/status/1718665324260647079","https://t.me/ssternenko/22002","46.6200963,32.8902122","Loitering","Russia","Armor",46.6200963,32.8902122
"169","Tanks","T-90M 'Proryv'","Destroyed","Russia","26th Motor Rifle Regiment",2023-10-24,"Krynky","https://twitter.com/bayraktar_1love/status/1717282837173330045","https://t.me/lost_warinua/54298","46.72669,33.14376","Turretless,Shattered,Loitering","Russia","Armor",46.72669,33.14376
"170","Tanks","Unknown T-72 Obr. 2022 variant","Destroyed","Russia",NA,2023-12-19,"Krynky","https://twitter.com/NOELreports/status/1737006476856598888","https://t.me/lost_warinua/60119","46.713944,33.062778","Turretless,Shattered,Loitering,V,Cope cage","Russia","Armor",46.713944,33.062778
"171","Tanks","Unknown T-72 Obr. 2022 variant","Destroyed","Russia",NA,2023-12-09,"Krynky","https://i.postimg.cc/kMSczFYv/1024-t72b-2022-destr-09-12-23.jpg","https://t.me/robert_magyar/724","46.7250967251,33.0644594768","V,Cope cage,Loitering,☐","Russia","Armor",46.7250967251,33.0644594768
"172","Tanks","Unknown T-72 Obr. 2022 variant","Destroyed","Russia",NA,2023-12-09,"Krynky","https://i.postimg.cc/GmLxB0LX/1018-t72b-2022-destr-09-12-23.jpg","https://t.me/robert_magyar/724","46.728639,33.075139","Cope cage,☐,V,Loitering,Turretless,Shattered","Russia","Armor",46.728639,33.075139
"173","Tanks","Unknown T-72 Obr. 2022 variant","Destroyed","Russia",NA,2023-10-25,"Krynky","https://twitter.com/bayraktar_1love/status/1717282837173330045","https://t.me/lost_warinua/54305","46.73898371948774,33.10090697083812","Turretless","Russia","Armor",46.7389837194877,33.1009069708381
"174","Tanks","Unknown tank","Destroyed","Russia",NA,2024-01-06,"Krynky","https://i.postimg.cc/Pq3W4DyR/1028-unkn-tank-destr-06-01-24.jpg","https://t.me/lost_warinua/62387","46.727083,33.06975",NA,"Russia","Armor",46.727083,33.06975
"175","Towed artillery","100mm 2A29 MT-12 'Rapira' anti-tank gun","Damaged","Russia",NA,2024-01-29,"Kozachi Laheri","https://i.postimg.cc/4d19gBXR/1027-2x-mt12-dam-29-01-24.jpg","https://twitter.com/OSINTua/status/1754577435582939479/photo/1","46.690140,33.023472","Loitering","Russia","Artillery",46.69014,33.023472
"176","Towed artillery","100mm 2A29 MT-12 'Rapira' anti-tank gun","Damaged","Russia",NA,2024-01-29,"Kozachi Laheri","https://i.postimg.cc/4d19gBXR/1027-2x-mt12-dam-29-01-24.jpg","https://twitter.com/OSINTua/status/1754577435582939479/photo/1","46.690121,33.023446","Loitering","Russia","Artillery",46.690121,33.023446
"177","Towed artillery","122mm 2A18 D-30 howitzer","Damaged","Russia",NA,2024-03-22,"Krynky","https://i.postimg.cc/NG2Cg1Cy/1029-d30-dam-22-03-24.jpg","https://t.me/lost_warinua/70230",NA,"Loitering","Russia","Artillery",NA,NA
"178","Towed artillery","122mm 2A18 D-30 howitzer","Damaged","Russia",NA,2024-03-22,"Krynky","https://i.postimg.cc/CLyPdz9c/1030-d30-dam-22-03-24.jpg","https://t.me/lost_warinua/70226",NA,"Loitering","Russia","Artillery",NA,NA
"179","Towed artillery","122mm 2A18 D-30 howitzer","Damaged","Russia",NA,2023-12-09,"Kherson oblast","https://i.postimg.cc/c4XpXBdj/1038-d30-dam-15-12-23.jpg","https://t.me/russianocontext/1488?single",NA,NA,"Russia","Artillery",NA,NA
"180","Towed artillery","122mm 2A18 D-30 howitzer","Damaged","Russia",NA,2023-11-08,"Nova Maiachka",NA,"https://t.me/lost_warinua/56072","46.655556,33.188194",NA,"Russia","Artillery",46.655556,33.188194
"181","Towed artillery","152mm 2A65 'Msta-B' howitzer","Damaged","Russia",NA,2024-03-10,"Kherson oblast","https://i.postimg.cc/J4YF0n3h/1063-msta-b-dam-10-03-24.jpg","https://t.me/lost_warinua/68687",NA,NA,"Russia","Artillery",NA,NA
"182","Towed artillery","152mm 2A65 'Msta-B' howitzer","Damaged","Russia",NA,2024-02-24,"Chelburda","https://i.postimg.cc/m2QjLvL7/1049-msta-b-destr-25-02-24.jpg","https://t.me/lost_warinua/66969","46.641333,32.963778",NA,"Russia","Artillery",46.641333,32.963778
"183","Towed artillery","152mm D-20 gun-howitzer","Damaged","Russia",NA,2024-05-01,"Kherson oblast","https://i.postimg.cc/vTZF4VwJ/1022-D-20-gun-howitzer-dam-01-05-24.jpg","https://t.me/lost_warinua/75293",NA,NA,"Russia","Artillery",NA,NA
"184","Towed artillery","152mm D-20 gun-howitzer","Damaged","Russia",NA,2024-03-28,"Chelburda","https://i.postimg.cc/t42z34Qf/1022-D20-howitzer-dam-28-03-24.jpg","https://t.me/lost_warinua/70892","46.64001,32.9743",NA,"Russia","Artillery",46.64001,32.9743
"185","Towed artillery","152mm D-20 gun-howitzer","Damaged","Russia",NA,2023-10-17,"Kherson oblast","https://i.postimg.cc/QdN2qKRP/1059-d20-dam-17-10-23.jpg","https://t.me/lost_warinua/53290",NA,NA,"Russia","Artillery",NA,NA
"186","Towed artillery","122mm 2A18 D-30 howitzer","Destroyed","Russia",NA,2024-03-13,"Kherson oblast","https://i.postimg.cc/4yxSDZH9/1001-D-30-howitzer-destr-13-03-24.jpg","https://t.me/lost_warinua/72102",NA,NA,"Russia","Artillery",NA,NA
"187","Towed artillery","122mm 2A18 D-30 howitzer","Destroyed","Russia",NA,2023-12-09,"Kherson oblast","https://i.postimg.cc/3xNP60Rw/1039-d30-destr-15-12-23.jpg","https://t.me/russianocontext/1488?single",NA,NA,"Russia","Artillery",NA,NA
"188","Towed artillery","122mm 2A18 D-30 howitzer","Destroyed","Russia",NA,2024-05-20,"Kozachi Laheri",NA,"https://t.me/lost_warinua/77456","46.6774860,33.0303506",NA,"Russia","Artillery",46.677486,33.0303506
"189","Towed artillery","152mm 2A65 'Msta-B' howitzer","Destroyed","Russia",NA,2023-10-26,"Kherson oblast","https://i.postimg.cc/Rh4Dsf8Y/1024-Msta-B-destr-30-10-23.jpg","https://t.me/lost_warinua/54391",NA,NA,"Russia","Artillery",NA,NA
"190","Towed artillery","152mm D-20 gun-howitzer","Destroyed","Russia",NA,2024-02-21,"Kherson oblast","https://i.postimg.cc/bJ7m6ZMr/1030-d20-destr-21-02-24.jpg","https://t.me/lost_warinua/66446",NA,NA,"Russia","Artillery",NA,NA
"191","Towed artillery","152mm D-20 gun-howitzer","Destroyed","Russia",NA,2024-01-23,"Kherson oblast","https://i.postimg.cc/FzMnYkbB/1020-D-20-gun-howitzer-destr-23-01-24.jpg","https://t.me/lost_warinua/63354",NA,NA,"Russia","Artillery",NA,NA
"192","Towed artillery","152mm D-20 gun-howitzer","Destroyed","Russia",NA,2023-11-03,"Sahy","https://i.postimg.cc/jSfRnwcp/1044-d20-destr-03-11-23.jpg","https://t.me/lost_warinua/55616","46.578472,32.765556",NA,"Russia","Artillery",46.578472,32.765556
"193","Towed artillery","152mm D-20 gun-howitzer","Destroyed","Russia",NA,2024-05-17,"Chelburda",NA,NA,NA,NA,"Russia","Artillery",NA,NA
