"","Type","Model","Status","Lost by","Unit","Date","Nearest location","Oryx URL","Source","Geolocation","Tags","Country","GeneralType","lat","lng"
"87","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia","114th Separate Motor Rifle Brigade (DNR)",2023-10-11,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/FFLSzwt5/1032-BMP-1-P-destr-11-10-23.jpg","https://t.me/lost_warinua/52289","48.21009,37.70559","Turretless","Russia","Armor",48.21009,37.70559
"88","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/nhDcZcSr/1007-bmp1-destr-24-10-23.jpg","https://t.me/lost_warinua/54156","48.206639,37.738861",NA,"Russia","Armor",48.206639,37.738861
"89","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia",NA,2023-10-10,"Pervomaiske","https://i.postimg.cc/TwyDr4pb/1013-bmp2-destr-13-10-23.jpg","https://t.me/lost_warinua/52590","48.069378,37.629285","Turretless","Russia","Armor",48.069378,37.629285
"90","Armoured Fighting Vehicles","BMP-1P","Destroyed","Russia","114th Separate Motor Rifle Brigade (DNR)",2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/g2TfgZr6/1020-bmp1-destr-10-10-23.jpg","https://t.me/lost_warinua/52195","48.228539,37.745930",NA,"Russia","Armor",48.228539,37.74593
"91","Armoured Fighting Vehicles","BMP-1U 'Shkval'","Destroyed","Russia","21st Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/3rPQyBX2/1060-BMP-1-U-Shkval-destr-19-10-23.jpg","https://t.me/lost_warinua/54024","48.202417,37.690722","Turretless,Underwater,Jammer","Russia","Armor",48.202417,37.690722
"92","Armoured Fighting Vehicles","BMP-2 675-sb3KDZ","Destroyed","Russia","74th Separate Motor Rifle Brigade",2023-11-18,"Vodiane","https://i.postimg.cc/MHJ9JFjh/1015-BMP-2-675-sb3-KDZ-destr-18-11-23.jpg",NA,"48.111653305786035,37.678055506440344","Loitering","Russia","Armor",48.111653305786,37.6780555064403
"93","Armoured Fighting Vehicles","BMP-2 675-sb3KDZ","Destroyed","Russia",NA,2023-10-10,"Pervomaiske","https://i.postimg.cc/xCCpcdCY/1027-BMP-2-675-sb3-KDZ-destr-10-10-23.jpg","https://t.me/lost_warinua/53065","48.069472,37.629111","Loitering","Russia","Armor",48.069472,37.629111
"94","Armoured Fighting Vehicles","BMP-2 675-sb3KDZ","Destroyed","Russia",NA,2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/vBNq9dgn/1028-BMP-2-675-sb3-KDZ-btr82a-destr-10-10-23.jpg","https://t.me/lost_warinua/53097","48.205722,37.718389",NA,"Russia","Armor",48.205722,37.718389
"95","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-12-15,"Stepove",NA,"https://t.me/WarArchive_ua/8503","48.19659702960003,37.68132118198178","Turretless","Russia","Armor",48.1965970296,37.6813211819818
"96","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-12-07,"Stepove","https://i.postimg.cc/qMDbsMNN/1003-bmp2-dam-aband-07-12-23.jpg","https://t.me/lost_warinua/58972","48.201340,37.690119","PL-1,Loitering","Russia","Armor",48.20134,37.690119
"97","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-12-07,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/2Sr4scV3/1049-1x-destr-1x-aband-t72b-obr-2022-1x-unkn-t72-dam-aband-1x-bmp1-destr-2x-bmp2-destr.jpg","https://t.me/pidrozdilshadowoficial/195","48.1982331,37.7078150","Loitering","Russia","Armor",48.1982331,37.707815
"98","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-12-04,"Mariinka",NA,"https://t.me/lost_warinua/59399",NA,"Cope cage","Russia","Armor",NA,NA
"99","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-12-04,"Mariinka","https://i.postimg.cc/Y9Xdc2z8/1005-bmp2-destr-04-12-23.jpg","https://t.me/lost_warinua/58487","47.95818034,37.51107702","Cope cage","Russia","Armor",47.95818034,37.51107702
"100","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-11-27,"Avdiivka","https://i.postimg.cc/YC18rzxv/1013-bmp2-destr-27-11-23.jpg","https://t.me/lost_warinua/57850","48.11794,37.79941","Loitering","Russia","Armor",48.11794,37.79941
"101","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-11-19,"Avdiivka","https://i.postimg.cc/02gtC4vV/1051-bmp2-destr-19-11-23.jpg","https://t.me/lost_warinua/57093","48.120583,37.793472","Loitering","Russia","Armor",48.120583,37.793472
"102","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-11-01,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/d3mD3hDN/1018-BMP-2-K-destr-01-11-23.jpg","https://t.me/lost_warinua/55157","48.21084159867087,37.728351396617704",NA,"Russia","Armor",48.2108415986709,37.7283513966177
"103","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-10-31,"Vodiane","https://i.postimg.cc/Zq4QL4Rh/1025-BMP-2-destr-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940","48.1032924986,37.626059575",NA,"Russia","Armor",48.1032924986,37.626059575
"104","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-10-22,"Vodiane","https://i.postimg.cc/x8BZrS9Q/1012-2x-bmp2-destr-22-10-23.jpg","https://t.me/lost_warinua/53950","48.092611,37.667639",NA,"Russia","Armor",48.092611,37.667639
"105","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/4NCqRZTG/1023-bmp2-destr-03-12-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564",NA,NA,"Russia","Armor",NA,NA
"106","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/prpqPN0v/1044-bmp2-destr-19-10-23.jpg","https://t.me/BUAR110ombr/139","48.198944,37.707639",NA,"Russia","Armor",48.198944,37.707639
"107","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/2Sr4scV3/1049-1x-destr-1x-aband-t72b-obr-2022-1x-unkn-t72-dam-aband-1x-bmp1-destr-2x-bmp2-destr.jpg","https://t.me/BUAR110ombr/139","48.198242002506404,37.707910119649235",NA,"Russia","Armor",48.1982420025064,37.7079101196492
"108","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Mariinka hromada)","https://i.postimg.cc/C1mVHLzS/1015-3x-bmp2-destr-19-10-23.jpg","https://t.me/lost_warinua/53457","47.970556,37.524667","Turretless","Russia","Armor",47.970556,37.524667
"109","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Mariinka hromada)","https://i.postimg.cc/C1mVHLzS/1015-3x-bmp2-destr-19-10-23.jpg","https://t.me/lost_warinua/53452","47.970722,37.524306","Cope cage","Russia","Armor",47.970722,37.524306
"110","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Mariinka hromada)","https://i.postimg.cc/C1mVHLzS/1015-3x-bmp2-destr-19-10-23.jpg","https://t.me/lost_warinua/53447","47.970722,37.524306","Cope cage","Russia","Armor",47.970722,37.524306
"111","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-10-19,"Mariinka","https://i.postimg.cc/43RZXSDk/1022-bmp2-destr-19-10-23.jpg","https://t.me/lost_warinua/53464",NA,"Turretless","Russia","Armor",NA,NA
"112","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-10-19,"Mariinka","https://i.postimg.cc/gJYWZ6cg/1017-bmp2-destr-19-10-23.jpg","https://t.me/lost_warinua/53462",NA,NA,"Russia","Armor",NA,NA
"113","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia","21st Separate Motor Rifle Brigade",2023-10-17,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/HxMrGZmg/1007-BMP-2-destr-17-10-23.jpg","https://t.me/lost_warinua/55670",NA,NA,"Russia","Armor",NA,NA
"114","Armoured Fighting Vehicles","BMP-2(K)","Destroyed","Russia",NA,2023-10-13,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/YqNmfgqd/1015-bmp2-destr-13-10-23.jpg","https://t.me/lost_warinua/52623","48.225390,37.748570","Turretless,Z,Cope cage,Loitering","Russia","Armor",48.22539,37.74857
"115","Armoured Fighting Vehicles","BMP-3","Destroyed","Russia",NA,2023-12-13,"Novomykhailivka",NA,"https://t.me/ua_dshv/1891","47.85795,37.5159","Turretless,Shattered,Flipped","Russia","Armor",47.85795,37.5159
"116","Armoured Fighting Vehicles","BMP-3","Destroyed","Russia",NA,2023-12-13,"Novomykhailivka",NA,"https://t.me/ua_dshv/1891","47.85814,37.51609",NA,"Russia","Armor",47.85814,37.51609
"117","Armoured Fighting Vehicles","BMP-3","Destroyed","Russia",NA,2023-12-06,"Novomykhailivka","https://i.postimg.cc/CMZpVmBG/1003-1x-bmp1-2x-bmp3-destr-06-12-23.jpg","https://t.me/lost_warinua/58870","47.850306,37.514111","Turretless,Shattered","Russia","Armor",47.850306,37.514111
"118","Armoured Fighting Vehicles","BMP-3","Destroyed","Russia",NA,2023-10-12,"Mariinka","https://i.postimg.cc/1z7FVQ5P/1019-bmp3-destr-12-10-23.jpg","https://t.me/lost_warinua/52467","47.893611,37.51625","Turretless","Russia","Armor",47.893611,37.51625
"119","Armoured Fighting Vehicles","BMP-3 688M sb. 3KDZ","Destroyed","Russia",NA,2023-12-06,"Novomykhailivka","https://i.postimg.cc/CMZpVmBG/1003-1x-bmp1-2x-bmp3-destr-06-12-23.jpg","https://t.me/lost_warinua/58870","47.850306,37.514111",NA,"Russia","Armor",47.850306,37.514111
"120","Armoured Fighting Vehicles","BRDM-2M/A","Destroyed","Russia",NA,2023-10-12,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/SNFZhR0b/1035-BRDM-2-destr-12-10-23.jpg","https://twitter.com/OSINTua/status/1717624038615355565","48.210940371464034,37.72364106639538",NA,"Russia","Armor",48.210940371464,37.7236410663954
"121","Armoured Fighting Vehicles","BTR-50","Destroyed","Russia",NA,2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://twitter.com/UAWeapons/status/1713192932906320385","https://t.me/lost_warinua/52691","48.191083,37.725139","Z,V,Flipped","Russia","Armor",48.191083,37.725139
"122","Armoured Fighting Vehicles","BTR-80","Destroyed","Russia",NA,2023-11-11,"Vodiane","https://i.postimg.cc/sXJGTyhc/1014-btr80-destr-11-11-23.jpg","https://t.me/lost_warinua/58522","48.092167,37.667806",NA,"Russia","Armor",48.092167,37.667806
"123","Armoured Fighting Vehicles","BTR-80","Destroyed","Russia",NA,2023-10-22,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/056Mq5Lk/1065-btr80-dam-aband-11-10-23.jpg","https://www.youtube.com/watch?v=UPOWXW7Alj0","48.209789,37.709675",NA,"Russia","Armor",48.209789,37.709675
"124","Armoured Fighting Vehicles","BTR-80","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/SKWfBXcF/1022-btr80-destr-03-12-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564","48.2052196,37.7008689",NA,"Russia","Armor",48.2052196,37.7008689
"125","Armoured Fighting Vehicles","BTR-80","Destroyed","Russia",NA,2023-10-15,"Stepove","https://i.postimg.cc/VsjJDV49/1023-BTR-82-A-M-destr-15-10-23.jpg","https://t.me/alkor_aero/74","48.2028468,37.6941465",NA,"Russia","Armor",48.2028468,37.6941465
"126","Armoured Fighting Vehicles","BTR-80","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-14,"Novoselivka Druha","https://twitter.com/UAWeapons/status/1713179991641309527","https://t.me/lost_warinua/52750","48.215836,37.7666294",NA,"Russia","Armor",48.215836,37.7666294
"127","Armoured Fighting Vehicles","BTR-80","Destroyed","Russia",NA,2023-10-11,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/5tmS9XQK/1002-btr80-destr-11-10-23.jpg","https://t.me/lost_warinua/53193","48.210023,37.709526",NA,"Russia","Armor",48.210023,37.709526
"128","Armoured Fighting Vehicles","BTR-80","Destroyed","Russia","114th Separate Motor Rifle Brigade (DNR)",2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/pVfdgvbT/1005-2x-bmp1-and-btr82a-destr-12-10-23.jpg","https://t.me/lost_warinua/53259","48.192167,37.727139",NA,"Russia","Armor",48.192167,37.727139
"129","Armoured Fighting Vehicles","BTR-80 or 82","Destroyed","Russia",NA,2023-11-28,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/FHCxmgJS/1025-2x-btr82a-1x-btr80-destr-03-12-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564","48.20358374441498,37.70045162717813",NA,"Russia","Armor",48.203583744415,37.7004516271781
"130","Armoured Fighting Vehicles","BTR-80 or 82","Destroyed","Russia",NA,2023-10-22,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/cCLHLnbq/1036-btr82a-destr-22-10-23.jpg","https://www.facebook.com/NikolayKolesnyk/videos/633406825610039/","48.21004307547285,37.740804385674",NA,"Russia","Armor",48.2100430754729,37.740804385674
"131","Armoured Fighting Vehicles","BTR-80 or 82","Destroyed","Russia",NA,2023-10-22,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/NFf9VV8w/1039-unkn-btr-destr-22-10-23.jpg","https://www.youtube.com/watch?v=UPOWXW7Alj0","48.21056286119455,37.72961787852387","Turretless","Russia","Armor",48.2105628611946,37.7296178785239
"132","Armoured Fighting Vehicles","BTR-80 or 82","Destroyed","Russia",NA,2023-10-19,"Vesele","https://i.postimg.cc/Gt781QzT/1048-unkn-btr-destr-19-10-23.jpg","https://t.me/BUAR110ombr/139","48.18844555166343,37.76079037178951",NA,"Russia","Armor",48.1884455516634,37.7607903717895
"133","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-11-28,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/FHCxmgJS/1025-2x-btr82a-1x-btr80-destr-03-12-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564","48.20360156935356,37.70029066673612","Turretless","Russia","Armor",48.2036015693536,37.7002906667361
"134","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-11-28,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/FHCxmgJS/1025-2x-btr82a-1x-btr80-destr-03-12-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564","48.203601948788716,37.700822998229526",NA,"Russia","Armor",48.2036019487887,37.7008229982295
"135","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-11-28,"Stepove","https://i.postimg.cc/65pb4Gps/1002-BTR-82-A-destr-07-12-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564","48.20113184342646,37.690355958924364",NA,"Russia","Armor",48.2011318434265,37.6903559589244
"136","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-11-28,"Stepove","https://i.postimg.cc/jSbGb96y/1012-btr82a-destr-28-11-23.jpg","https://t.me/lost_warinua/57647","48.19710556,37.68610911",NA,"Russia","Armor",48.19710556,37.68610911
"137","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-11-28,"Stepove","https://i.postimg.cc/9FPtLpbx/1047-btr82a-aband-25-11-23.jpg","https://t.me/lost_warinua/57647","48.197172,37.686418","Jammer","Russia","Armor",48.197172,37.686418
"138","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-23,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/Z5Hr48dH/1010-1x-mtlb-1x-bmp1-2x-bmp2-1x-btr82a-1x-btr80-destr-20-10-23.jpg","https://twitter.com/TheDeadDistrict/status/1718175520985080055","48.209907000392064,37.705436374217555",NA,"Russia","Armor",48.2099070003921,37.7054363742176
"139","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-22,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/wM4ByjC1/1040-btr82a-destr-22-10-23.jpg","https://www.youtube.com/watch?v=UPOWXW7Alj0","48.2099018,37.7058915",NA,"Russia","Armor",48.2099018,37.7058915
"140","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-21,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/8C8TcmQV/1005-unkn-tank-and-btr82-aband-2x-unkn-afv-destr-20-10-23.jpg","https://www.facebook.com/100007635584684/posts/pfbid02jeCF9hTeLXqL7qc5jiZL1npCNnCW8x1v92BW8PQDMaqfbyFDcrCSZgGegAjyTNBil/?app=fbl","48.21076480986733,37.70708995157784",NA,"Russia","Armor",48.2107648098673,37.7070899515778
"141","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/CL6Zdc0c/1041-btr82a-destr-19-10-23.jpg","https://twitter.com/Danspiun/status/1732923855675548084","48.2102239389548,37.69977043131358",NA,"Russia","Armor",48.2102239389548,37.6997704313136
"142","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/fbYk2Z9P/1042-btr82a-destr-19-10-23.jpg","https://t.me/brygada47/310","48.209584220093255,37.70968134657232",NA,"Russia","Armor",48.2095842200933,37.7096813465723
"143","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/K8k1Ttvx/1047-btr82a-destr-19-10-23.jpg","https://t.me/BUAR110ombr/139","48.2099,37.70568","Cope cage","Russia","Armor",48.2099,37.70568
"144","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/8k0nVd8n/1028-btr82a-destr-19-10-23.jpg","https://t.me/alkor_aero/72","48.20849,37.6942","Turretless","Russia","Armor",48.20849,37.6942
"145","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/vHx281b8/1029-btr82a-destr-19-10-23.jpg","https://t.me/alkor_aero/72","48.20867,37.69413",NA,"Russia","Armor",48.20867,37.69413
"146","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/g2ZmFWBH/1020-2x-btr82a-destr-19-10-23.jpg","https://t.me/lost_warinua/53637","48.20881,37.69375","Flipped","Russia","Armor",48.20881,37.69375
"147","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/d0nSsCJ4/1025-btr82a-destr-19-10-23.jpg","https://t.me/BUAR110ombr/139","48.20975,37.69164","Turretless","Russia","Armor",48.20975,37.69164
"148","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/RFhrXLcD/1050-4x-btr-82-and-unkn-tank-destr-destr-20-10-23.jpg","https://t.me/BUAR110ombr/139","48.20982,37.69097","Turretless","Russia","Armor",48.20982,37.69097
"149","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/RFhrXLcD/1050-4x-btr-82-and-unkn-tank-destr-destr-20-10-23.jpg","https://t.me/BUAR110ombr/139","48.20969,37.69128",NA,"Russia","Armor",48.20969,37.69128
"150","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/RFhrXLcD/1050-4x-btr-82-and-unkn-tank-destr-destr-20-10-23.jpg","https://t.me/BUAR110ombr/139","48.20968,37.69163",NA,"Russia","Armor",48.20968,37.69163
"151","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-12,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/TwPQz1t6/1034-btr82a-destr-12-10-23.jpg","https://twitter.com/OSINTua/status/1717624038615355565","48.20821135699352,37.72736830359021",NA,"Russia","Armor",48.2082113569935,37.7273683035902
"152","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-11,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/g2ZmFWBH/1020-2x-btr82a-destr-19-10-23.jpg","https://t.me/lost_warinua/53637","48.2083532,37.6902588","Turretless","Russia","Armor",48.2083532,37.6902588
"153","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-11,"Mariinka","https://i.postimg.cc/WbqGpCBP/1015-BTR-82-A-destr-10-10-23.jpg","https://t.me/lost_warinua/52597",NA,NA,"Russia","Armor",NA,NA
"154","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-10,"Stepove","https://i.postimg.cc/tgpfSG0T/1063-btr82a-destr-10-10-23.jpg","https://t.me/alkor_aero/74","48.2029997,37.6959501","Turretless,Shattered","Russia","Armor",48.2029997,37.6959501
"155","Armoured Fighting Vehicles","BTR-82A(M)","Destroyed","Russia",NA,2023-10-10,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/vBNq9dgn/1028-BMP-2-675-sb3-KDZ-btr82a-destr-10-10-23.jpg","https://t.me/lost_warinua/53109","48.205472,37.718306",NA,"Russia","Armor",48.205472,37.718306
"156","Armoured Fighting Vehicles","BTR-82AT","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-12-14,"Krasnohorivka (Ocheretyne hromada)",NA,"https://t.me/operativnoZSU/127301","48.194778,37.732417","O,Loitering","Russia","Armor",48.194778,37.732417
"157","Armoured Fighting Vehicles","BTR-82AT","Destroyed","Russia",NA,2023-12-09,"Mariinka","https://i.postimg.cc/15z0SZtd/1200-btr82at-destr-09-12-23.jpg","https://t.me/ptsr_team/6812","47.94057,37.50574",NA,"Russia","Armor",47.94057,37.50574
"158","Armoured Fighting Vehicles","BTR-82AT","Destroyed","Russia","15th Separate Motor Rifle Brigade",2023-10-19,"Krasnohorivka (Ocheretyne hromada)","https://i.postimg.cc/Qdbpr7ZH/1015-btr82a-destr-19-10-23.jpg","https://t.me/BUAR110ombr/139","48.21052,37.68857","Turretless","Russia","Armor",48.21052,37.68857
"159","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-05,"Stepove","https://i.postimg.cc/1zY35494/1038-mtlb-destr-05-12-23.jpg","https://t.me/lost_warinua/58888","48.198252590171194,37.689047015558245","Turretless","Russia","Armor",48.1982525901712,37.6890470155582
"160","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-05,"Stepove","https://i.postimg.cc/PxgfYcvj/1007-2x-mtlb-destr-05-12-23.jpg","https://t.me/khornegroup/1123","48.196722,37.690389",NA,"Russia","Armor",48.196722,37.690389
"161","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-12-05,"Stepove","https://i.postimg.cc/PxgfYcvj/1007-2x-mtlb-destr-05-12-23.jpg","https://t.me/khornegroup/1123","48.196722,37.690389",NA,"Russia","Armor",48.196722,37.690389
"162","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-11-19,"Vodiane","https://i.postimg.cc/ydgYJBdj/1027-MT-LB-destroyed-03-12-23.jpg","https://twitter.com/OSINTua/status/1731359380379992564","48.10641163651557,37.63148821266419",NA,"Russia","Armor",48.1064116365156,37.6314882126642
"163","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia","39th Separate Motor Rifle Brigade",2023-11-18,"Novomykhailivka","https://i.postimg.cc/QN0MHTC3/2001-mt-lb-s-destr-18-11-23.jpg","https://t.me/voin_dv/6010","47.825833,37.514528","Heli","Russia","Armor",47.825833,37.514528
"164","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-11-17,"Verkhniotoretske","https://twitter.com/NOELreports/status/1725451444592034201","https://twitter.com/NOELreports/status/1725451444592034201","48.221630,37.868992",NA,"Russia","Armor",48.22163,37.868992
"165","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-11-17,"Verkhniotoretske","https://twitter.com/NOELreports/status/1725451444592034201","https://twitter.com/NOELreports/status/1725451444592034201","48.221630,37.868992",NA,"Russia","Armor",48.22163,37.868992
"166","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-11-11,"Vodiane","https://twitter.com/bayraktar_1love/status/1725209172143132834","https://t.me/lost_warinua/56488","48.114833,37.674972","Turretless,Shattered,Cope cage","Russia","Armor",48.114833,37.674972
"167","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia","39th Separate Motor Rifle Brigade",2023-11-06,"Novomykhailivka","https://i.postimg.cc/2jP1wf4S/1003-mtlb-destr-06-11-23.jpg","https://t.me/ua_dshv/1746","47.831187234326336,37.48935886301357",NA,"Russia","Armor",47.8311872343263,37.4893588630136
"168","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-31,"Sieverne","https://i.postimg.cc/0Q7J508x/1023-MT-LB-destr-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940",NA,"Z","Russia","Armor",NA,NA
"169","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-31,"Sieverne","https://i.postimg.cc/65CXzn9B/1020-mtlb-destr-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940","48.09215486890904,37.66794800270028","Turretless","Russia","Armor",48.092154868909,37.6679480027003
"170","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-31,"Sieverne","https://i.postimg.cc/t47ZnjXB/1016-MT-LB-btr80-destr-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940",NA,"Turretless","Russia","Armor",NA,NA
"171","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia",NA,2023-10-31,"Vodiane","https://i.postimg.cc/GhLsrD6w/1014-MT-LB-destr-31-10-23.jpg","https://twitter.com/OSINTua/status/1719405081685114940","48.099286336969776,37.65031620268962",NA,"Russia","Armor",48.0992863369698,37.6503162026896
"172","Armoured Fighting Vehicles","MT-LB","Destroyed","Russia","39th Separate Motor Rifle Brigade",2023-10-30,"Novomykhailivka","https://i.postimg.cc/BvY61WSs/1025-MT-LB-destr-30-10-23.jpg","https://t.me/lost_warinua/54759","47.824002,37.490869","Cope cage","Russia","Armor",47.824002,37.490869
