"","Type","Model","Status","Lost by","Unit","Date","Nearest location","Oryx URL","Source","Geolocation","Tags","Country","GeneralType","lat","lng"
"261","Other","Unknown vehicle","Destroyed","Russia",NA,2023-10-06,"Volodymyrivka","https://i.postimg.cc/sXQx68zP/1018-unkn-vehicle-destr-06-10-23.jpg","https://t.me/lost_warinua/52338","47.705879,37.347862","Loitering","Russia","Other",47.705879,37.347862
"262","Radars and Jammers","Leer-2 electronic warfare system","Damaged","Russia",NA,2023-07-16,"Staromlynivka","https://i.postimg.cc/mDPjGdXz/1045-Leer-2-destr-16-07-23.jpg","https://t.me/lost_warinua/42019","47.671417,36.832278",NA,"Russia","Radars and Jammers",47.671417,36.832278
"263","Radars and Jammers","R-330Zh 'Zhytel'","Damaged","Russia",NA,2023-06-30,"Orlynske","https://i.postimg.cc/W1vqDTLs/1027-R-330-ZH-Zhytel-dam-30-06-23.jpg","https://t.me/lost_warinua/40217","47.642722,36.793417",NA,"Russia","Radars and Jammers",47.642722,36.793417
"264","Radars and Jammers","RB-636AM2 Svet-KU EW system","Damaged","Russia",NA,2023-06-22,"Chystopillia","https://i.postimg.cc/cHrSHSQT/467.png","https://t.me/lost_warinua/47591","47.372153,35.667711",NA,"Russia","Radars and Jammers",47.372153,35.667711
"265","Radars and Jammers","SNAR-10 battlefield surveillance radar","Damaged","Russia",NA,2023-06-17,"Verbove","https://i.postimg.cc/525ysSwt/1012-SNAR-10-dam-17-06-23.jpg","https://t.me/lost_warinua/38915","47.427722,35.971167",NA,"Russia","Radars and Jammers",47.427722,35.971167
"266","Radars and Jammers","1L259 Zoopark-1","Destroyed","Russia",NA,2023-07-09,"Novopetrykivka","https://twitter.com/UAWeapons/status/1677967714193735680","https://twitter.com/UAWeapons/status/1677967714193735680","47.597778,36.870833",NA,"Russia","Radars and Jammers",47.597778,36.870833
"267","Radars and Jammers","9S36 (for Buk-M2)","Destroyed","Russia",NA,2023-07-30,"Novopetrykivka","https://twitter.com/UAWeapons/status/1685581789169852416","https://t.me/lost_warinua/44053","47.591265,36.875910",NA,"Russia","Radars and Jammers",47.591265,36.87591
"268","Radars and Jammers","R-330Zh 'Zhytel'","Destroyed","Russia",NA,2023-10-09,"Urozhaine","https://i.postimg.cc/8P67whZq/1053-R-330-Zh-Zhytel-destr-09-10-23.jpg","https://t.me/lost_warinua/52069","47.206750,35.910167","Z","Russia","Radars and Jammers",47.20675,35.910167
"269","Radars and Jammers","R-330Zh 'Zhytel'","Destroyed","Russia",NA,2023-08-29,"Tarasivka","https://i.postimg.cc/4xQfrLd4/37.png","https://t.me/lost_warinua/47667","47.3817336,36.0930889",NA,"Russia","Radars and Jammers",47.3817336,36.0930889
"270","Radars and Jammers","R-330Zh 'Zhytel'","Destroyed","Russia",NA,2023-06-22,"Sadove","https://i.postimg.cc/VL5540jG/1320-Zhytel-destr-22-06-23.jpg","https://twitter.com/yaroslav_loki/status/1683553710029324288","47.302472,35.656917",NA,"Russia","Radars and Jammers",47.302472,35.656917
"271","Radars and Jammers","R-934BMV UHF jammer station 'Borisoglebsk-2B'","Destroyed","Russia",NA,2023-07-25,"Chystopillia","https://i.postimg.cc/JhNQk38K/1008-Borisoglebsk-2-B-destr-26-07-23.jpg","https://t.me/lost_warinua/43475","47.357217,35.614340",NA,"Russia","Radars and Jammers",47.357217,35.61434
"272","Self-propelled artillery","152mm 2S19 'Msta-S'","Damaged","Russia",NA,2023-08-25,"Skeliuvate","https://i.postimg.cc/xCLzgtZt/1005-d20-dam-26-08-23.jpg","https://t.me/lost_warinua/47335",NA,NA,"Russia","Artillery",NA,NA
"273","Self-propelled artillery","152mm 2S19 'Msta-S'","Damaged","Russia",NA,2023-06-14,"Yalynske","https://twitter.com/UAWeapons/status/1668898603564146688","https://t.me/lost_warinua/38538","47.64916,36.94319",NA,"Russia","Artillery",47.64916,36.94319
"274","Self-propelled artillery","152mm 2S19 'Msta-S'","Damaged","Russia",NA,2023-06-14,"Yalynske","https://twitter.com/UAWeapons/status/1668898603564146688","https://t.me/lost_warinua/38538","47.64916,36.94319",NA,"Russia","Artillery",47.64916,36.94319
"275","Self-propelled artillery","152mm 2S5 'Giatsint-S'","Damaged","Russia",NA,2023-07-14,"Voskresenka",NA,"https://t.me/lost_warinua/41790","47.510278,36.370722",NA,"Russia","Artillery",47.510278,36.370722
"276","Self-propelled artillery","120mm 2S9 'Nona-S'","Destroyed","Russia",NA,2023-10-18,"Novoprokopivka","https://i.postimg.cc/50gJPcHx/1019-mtlb-destr-t80bv-dam-aband-22-10-23.jpg","https://t.me/lost_warinua/53414","47.380083,35.897083","Turretless","Russia","Artillery",47.380083,35.897083
"277","Self-propelled artillery","120mm 2S9 'Nona-S'","Destroyed","Russia","VDV",2023-08-19,"Verbove","https://i.postimg.cc/g23RcqMh/1024-120mm-2-S9-Nona-destr-19-08-23.jpg","https://t.me/lost_warinua/46603","47.401167,35.950417","Turretless,Shattered","Russia","Artillery",47.401167,35.950417
"278","Self-propelled artillery","120mm 2S9 'Nona-S'","Destroyed","Russia","VDV",2023-09-24,"Yehorivka","https://twitter.com/UAWeapons/status/1705852827233300773","https://t.me/lost_warinua/50643","47.707353,37.285003","Turretless,Shattered,Flipped,Loitering","Russia","Artillery",47.707353,37.285003
"279","Self-propelled artillery","122mm 2S1 'Gvozdika'","Destroyed","Russia",NA,2023-07-05,"Tarasivka","https://i.postimg.cc/W1qdyb80/1024-2s1-destr-05-07-23.jpg","https://t.me/lost_warinua/40705","47.442028,36.081694",NA,"Russia","Artillery",47.442028,36.081694
"280","Self-propelled artillery","122mm 2S1 'Gvozdika'","Destroyed","Russia",NA,2023-09-24,"Volnovakha raion","https://i.postimg.cc/HkV31X17/425.png","https://t.me/lost_warinua/50725",NA,"V,☐","Russia","Artillery",NA,NA
"281","Self-propelled artillery","122mm 2S1 'Gvozdika'","Destroyed","Russia",NA,2023-09-19,"Yevhenivka","https://twitter.com/UAWeapons/status/1704108316660543615","https://t.me/lost_warinua/50186","47.688389,37.022333","Turretless,Shattered,V,Cope cage,Loitering","Russia","Artillery",47.688389,37.022333
"282","Self-propelled artillery","122mm 2S1 'Gvozdika'","Destroyed","Russia",NA,2023-08-08,"Volnovakha raion","https://i.postimg.cc/k4Q5yNr3/1030-2s1-destr-08-08-23.jpg","https://t.me/lost_warinua/45524",NA,NA,"Russia","Artillery",NA,NA
"283","Self-propelled artillery","122mm 2S1 'Gvozdika'","Destroyed","Russia",NA,2023-07-28,"Novopetrivka","https://i.postimg.cc/XvMWbKcs/1026-2-S1-destr-28-07-23.jpg","https://t.me/lost_warinua/43891","47.642532,36.903443","Turretless,Shattered","Russia","Artillery",47.642532,36.903443
"284","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-10-10,"Shyroke","https://i.postimg.cc/J0zjd573/1021-msta-s-destr-10-10-23.jpg","https://t.me/lost_warinua/52408",NA,"Turretless,Shattered","Russia","Artillery",NA,NA
"285","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-07-04,"Verbove","https://twitter.com/UAWeapons/status/1676560828386910210","https://t.me/lost_warinua/40666","47.392806,35.931361",NA,"Russia","Artillery",47.392806,35.931361
"286","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-10-13,"Kermenchyk","https://twitter.com/UAWeapons/status/1712774201264754728","https://t.me/lost_warinua/52485","47.687361,36.957000","Turretless,Loitering","Russia","Artillery",47.687361,36.957
"287","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-09-26,"Volnovakha raion","https://i.postimg.cc/HW04S6QS/4329.png","https://t.me/lost_warinua/50945",NA,"Turretless,Shattered","Russia","Artillery",NA,NA
"288","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-09-10,"Yalynske","https://i.postimg.cc/JnRCFSRg/3351.png","https://t.me/lost_warinua/49343","47.645694,36.968667","Turretless,Shattered","Russia","Artillery",47.645694,36.968667
"289","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-06-14,"Yalynske","https://twitter.com/UAWeapons/status/1668936918321512448","https://t.me/lost_warinua/38558","47.66105,36.93501","Turretless,Shattered","Russia","Artillery",47.66105,36.93501
"290","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-06-14,"Yalynske","https://twitter.com/UAWeapons/status/1668936918321512448","https://t.me/lost_warinua/38553","47.66219,36.94366","Turretless,Shattered","Russia","Artillery",47.66219,36.94366
"291","Self-propelled artillery","152mm 2S19 'Msta-S'","Destroyed","Russia",NA,2023-06-14,"Yalynske","https://twitter.com/UAWeapons/status/1668936918321512448","https://t.me/lost_warinua/38548","47.66349,36.94737","Turretless,Shattered","Russia","Artillery",47.66349,36.94737
"292","Self-propelled artillery","152mm 2S19M2 'Msta-S'","Destroyed","Russia",NA,2023-09-30,"Zaporizhzhia oblast","https://twitter.com/UAWeapons/status/1709235708777451744","https://t.me/lost_warinua/51513",NA,NA,"Russia","Artillery",NA,NA
"293","Self-propelled artillery","152mm 2S19M2 'Msta-S'","Destroyed","Russia",NA,2023-06-10,"Zaporizhzhia oblast","https://twitter.com/UAWeapons/status/1671570343599669252","https://t.me/lost_warinua/39271",NA,"Turretless,Shattered","Russia","Artillery",NA,NA
"294","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2023-10-14,"Zaporizhzhia oblast","https://i.postimg.cc/sD5HWDky/1047-2-S3-destr-14-10-23.jpg","https://t.me/lost_warinua/52757",NA,NA,"Russia","Artillery",NA,NA
"295","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2023-10-05,"Zaporizhzhia oblast","https://i.postimg.cc/YS6x5d6Q/1006-2-S3-M-Akatsiya-destr-05-10-23.jpg","https://t.me/lost_warinua/51746",NA,NA,"Russia","Artillery",NA,NA
"296","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2023-10-05,"Zaporizhzhia oblast","https://twitter.com/UAWeapons/status/1709861744779153919","https://t.me/lost_warinua/51652",NA,NA,"Russia","Artillery",NA,NA
"297","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia","429th Motor Rifle Regiment",2023-09-27,"Vasylivka raion","https://i.postimg.cc/TPZjNRr9/1011-2-S3-Akatsiya-destr-27-09-23.jpg","https://t.me/lost_warinua/52212",NA,"Turretless","Russia","Artillery",NA,NA
"298","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2023-09-19,"Chervonohirka","https://i.postimg.cc/bN6Yk0s9/4380.png","https://t.me/lost_warinua/50339","47.322064,35.754054",NA,"Russia","Artillery",47.322064,35.754054
"299","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2023-08-14,"Zaporizhzhia oblast","https://i.postimg.cc/QxPLRc3m/1015-2s3-destr-15-08-23.jpg","https://t.me/lost_warinua/46115",NA,NA,"Russia","Artillery",NA,NA
"300","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2023-06-17,"Ocheretuvate","https://i.postimg.cc/8ckTBqBM/1018-2s3-destr-17-06-23.jpg","https://t.me/lost_warinua/39127","47.361690,35.985574",NA,"Russia","Artillery",47.36169,35.985574
"301","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2023-10-16,"Novopetrykivka","https://i.postimg.cc/G385cjz4/1028-2s3-destr-17-10-23.jpg","https://t.me/lost_warinua/53053","47.642269,36.909891","Turretless,Shattered,Loitering","Russia","Artillery",47.642269,36.909891
"302","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2023-10-13,"Novopetrykivka","https://i.postimg.cc/c4jfX3pY/1018-2s3-destr-13-10-23.jpg","https://t.me/lost_warinua/52585","47.643000,36.883194","Loitering","Russia","Artillery",47.643,36.883194
"303","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2023-10-04,"Kliuchove","https://i.postimg.cc/Bn1pgStY/1005-2-S3-M-Akatsiya-destr-04-10-23.jpg","https://t.me/lost_warinua/51643","47.659962,36.843610","Cope cage,Loitering","Russia","Artillery",47.659962,36.84361
"304","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2023-08-15,"Petrivka","https://i.postimg.cc/kXD31fkD/1004-2s3-destr-15-08-23.jpg","https://t.me/lost_warinua/46229","47.641670,37.133361",NA,"Russia","Artillery",47.64167,37.133361
"305","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2023-07-23,"Staromaiorske","https://i.postimg.cc/bN0HQ973/1025-2s3-destr-23-07-23.jpg","https://t.me/lost_warinua/43151","47.731333,36.762694",NA,"Russia","Artillery",47.731333,36.762694
"306","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2023-07-08,"Staromlynivka","https://twitter.com/UAWeapons/status/1680144566421270528","https://t.me/lost_warinua/41899","47.694222,36.804556",NA,"Russia","Artillery",47.694222,36.804556
"307","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2023-06-18,"Volnovakha raion","https://twitter.com/UAWeapons/status/1670525924465410049","https://t.me/lost_warinua/39026",NA,"Turretless,V,☐,Loitering","Russia","Artillery",NA,NA
"308","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2023-06-09,"Volnovakha raion","https://i.postimg.cc/xCX39x5b/1005-152-MM-2-S3-Akatsiya-SPG-destr-09-06-23.jpg","https://t.me/lost_warinua/37990",NA,NA,"Russia","Artillery",NA,NA
"309","Self-propelled artillery","152mm 2S3(M) 'Akatsiya'","Destroyed","Russia",NA,2023-06-08,"Staromlynivka","https://twitter.com/UAWeapons/status/1666827430261141504","https://twitter.com/UAWeapons/status/1666827430261141504","47.68668,36.88216",NA,"Russia","Artillery",47.68668,36.88216
"310","Self-propelled artillery","152mm 2S5 'Giatsint-S'","Destroyed","Russia",NA,2023-09-27,"Polohy raion","https://i.postimg.cc/dQZkzBzZ/1020-2s5-destr-27-09-23.jpg","https://t.me/lost_warinua/50960",NA,NA,"Russia","Artillery",NA,NA
"311","Self-propelled artillery","152mm 2S5 'Giatsint-S'","Destroyed","Russia",NA,2023-09-13,"Chystopillia","https://i.postimg.cc/h4dBPcxp/439.png","https://t.me/lost_warinua/49880","47.375744,35.638779","Z","Russia","Artillery",47.375744,35.638779
"312","Self-propelled artillery","152mm 2S5 'Giatsint-S'","Destroyed","Russia",NA,2023-07-29,"Zaporizhzhia oblast","https://twitter.com/UAWeapons/status/1685320494361296898","https://t.me/lost_warinua/43996",NA,NA,"Russia","Artillery",NA,NA
"313","Self-propelled artillery","152mm 2S5 'Giatsint-S'","Destroyed","Russia",NA,2023-07-18,"Chystopillia","https://twitter.com/UAWeapons/status/1681325419881013248","https://t.me/lost_warinua/42413","47.373833,35.610583",NA,"Russia","Artillery",47.373833,35.610583
"314","Self-propelled artillery","152mm 2S5 'Giatsint-S'","Destroyed","Russia",NA,2023-07-14,"Myrne","https://twitter.com/UAWeapons/status/1679791010459656192","https://t.me/lost_warinua/41775","47.338803,35.687422",NA,"Russia","Artillery",47.338803,35.687422
"315","Self-propelled artillery","152mm 2S5 'Giatsint-S'","Destroyed","Russia",NA,2023-07-12,"Polohy raion","https://i.postimg.cc/wBjX8wq7/1004-2s5-destr-12-07-23.jpg","https://t.me/lost_warinua/41497",NA,"Shattered","Russia","Artillery",NA,NA
"316","Self-propelled artillery","152mm 2S5 'Giatsint-S'","Destroyed","Russia",NA,2023-07-01,"Zaporizhzhia oblast","https://i.postimg.cc/8PN5VPk5/1026-2s5-destr-26-06-23.jpg","https://t.me/lost_warinua/40316",NA,NA,"Russia","Artillery",NA,NA
"317","Self-propelled artillery","152mm 2S5 'Giatsint-S'","Destroyed","Russia",NA,2023-07-28,"Staromlynivka","https://i.postimg.cc/0jtxRLcS/1027-2-S5-destr-28-07-23.jpg","https://t.me/lost_warinua/43901","47.681818,36.829937","Shattered","Russia","Artillery",47.681818,36.829937
"318","Self-propelled artillery","152mm 2S5 'Giatsint-S'","Destroyed","Russia",NA,2023-07-20,"Volnovakha raion","https://i.postimg.cc/6pq1HJBX/1011-2-S5-destr-20-07-23.jpg","https://t.me/lost_warinua/42758",NA,NA,"Russia","Artillery",NA,NA
"319","Self-propelled artillery","152mm 2S5 'Giatsint-S'","Destroyed","Russia",NA,2023-07-18,"Stepne","https://twitter.com/UAWeapons/status/1681420323567067137","https://t.me/lost_warinua/42477","47.631028,37.101667","Shattered","Russia","Artillery",47.631028,37.101667
"320","Self-propelled artillery","152mm 2S5 'Giatsint-S'","Destroyed","Russia",NA,2023-07-13,"Petrivka","https://i.postimg.cc/432zJpyw/1002-2s5-destr-13-07-23.jpg","https://t.me/lost_warinua/41681","47.658361,37.210306","V","Russia","Artillery",47.658361,37.210306
"321","Self-propelled artillery","203mm 2S7(M) 'Pion'/'Malka'","Destroyed","Russia",NA,2023-10-03,"Pokrovske","https://twitter.com/UAWeapons/status/1709867192563438025","https://t.me/lost_warinua/51680","47.323163,35.663885",NA,"Russia","Artillery",47.323163,35.663885
"322","Self-propelled artillery","203mm 2S7(M) 'Pion'/'Malka'","Destroyed","Russia",NA,2023-08-16,"Zaporizhzhia oblast","https://i.postimg.cc/C5CGQPfv/1000-2s7-destr-16-08-23.jpg","https://t.me/lost_warinua/46288",NA,NA,"Russia","Artillery",NA,NA
"323","Self-propelled artillery","203mm 2S7(M) 'Pion'/'Malka'","Destroyed","Russia",NA,2023-09-21,"Kropyvnytske","https://i.postimg.cc/J4F4D5Wg/2787.png","https://t.me/lost_warinua/50466","47.625694,37.174278",NA,"Russia","Artillery",47.625694,37.174278
"324","Self-propelled artillery","240mm 2S4 'Tyulpan'","Destroyed","Russia",NA,2023-06-24,"Zaporizhzhia oblast","https://i.postimg.cc/X7vKf4s1/1041-2s4-destr-23-06-23.jpg","https://t.me/lost_warinua/39586",NA,NA,"Russia","Artillery",NA,NA
"325","Self-propelled artillery","240mm 2S4 'Tyulpan'","Destroyed","Russia",NA,2023-07-31,"Stepne","https://twitter.com/NOELreports/status/1686085439294251008","https://t.me/lost_warinua/44396","47.7901695,37.555384",NA,"Russia","Artillery",47.7901695,37.555384
"326","Self-propelled artillery","MT-LB with 82-mm automatic mortar 2B9 'Vasilek'","Destroyed","Russia",NA,2023-06-13,"Yehorivka","https://i.postimg.cc/nhSS6vgt/1037-MT-LB-with-82-mm-automatic-mortar-2-B9-Vasilek-dam-12-06-23.jpg","https://t.me/lost_warinua/38460","47.726865,37.218628","Cope cage,Loitering","Russia","Artillery",47.726865,37.218628
"327","Self-propelled artillery","Unknown SPG","Destroyed","Russia",NA,2023-07-08,"Volodyne","https://i.postimg.cc/C55Z6LTd/1013-unkn-spg-destr-08-07-23.jpg","https://t.me/lost_warinua/40958","47.679861,36.729056",NA,"Russia","Artillery",47.679861,36.729056
"328","Self-propelled artillery","Unknown SPG","Destroyed","Russia",NA,2023-06-30,"Volodyne","https://i.postimg.cc/NMZ6BGxm/4320.png","https://t.me/lost_warinua/49968","47.679556,36.724917","Turretless,Shattered","Russia","Artillery",47.679556,36.724917
"329","Tanks","T-72A","Abandoned","Russia",NA,2023-07-31,"Robotyne","https://i.postimg.cc/3N1qRr1N/1015-t72a-dam-aband-04-08-23.jpg","https://t.me/WS_videos/1504",NA,"Z,Damaged,☐","Russia","Armor",NA,NA
"330","Tanks","T-72B3","Abandoned","Russia","76th Air Assault Division",2023-10-24,"Zaporizhzhia oblast",NA,"https://t.me/lost_warinua/54200",NA,"V,Cope cage,Damaged","Russia","Armor",NA,NA
"331","Tanks","T-72B3","Abandoned","Russia",NA,2023-07-26,"Robotyne",NA,"https://t.me/lost_warinua/44800","47.446396,35.879138","Damaged","Russia","Armor",47.446396,35.879138
"332","Tanks","T-72B3","Abandoned","Russia",NA,2023-06-22,"Robotyne","https://i.postimg.cc/Znhxjxwq/1016-t72b3-dam-aband-22-06-23.jpg","https://t.me/lost_warinua/39347","47.460389,35.8305","Damaged,Loitering","Russia","Armor",47.460389,35.8305
"333","Tanks","T-72B3","Abandoned","Russia",NA,2023-08-17,"Urozhaine","https://i.postimg.cc/FzCFWSp4/1044-t72b3-dam-aband-17-08-23.jpg","https://t.me/lost_warinua/46670","47.732036,36.815812","Damaged,Loitering","Russia","Armor",47.732036,36.815812
"334","Tanks","T-72B3 Obr. 2016","Abandoned","Russia",NA,2023-08-09,"Robotyne","https://i.postimg.cc/sXqKsJX1/24.png","https://t.me/lost_warinua/45684","47.43293,35.89788","Z,Damaged,☐","Russia","Armor",47.43293,35.89788
"335","Tanks","T-80BV","Abandoned","Russia",NA,2023-08-01,"Staromaiorske",NA,"https://t.me/lost_warinua/44602",NA,"Damaged","Russia","Armor",NA,NA
"336","Tanks","T-80BV","Abandoned","Russia",NA,2023-07-09,"Vuhledar","https://i.postimg.cc/1thW7m9y/1035-t80bv-aband-09-07-23.jpg","https://t.me/privatnamemarnya/61243",NA,NA,"Russia","Armor",NA,NA
"337","Tanks","T-80BVM","Abandoned","Russia",NA,2023-07-10,"Pryiutne","https://i.postimg.cc/c4R5jpYr/1001-t80bvm-dam-aband-10-07-23.jpg","https://t.me/WS_videos/1393","47.74723,36.68527","Damaged,Loitering","Russia","Armor",47.74723,36.68527
"338","Tanks","T-72B","Captured","Russia",NA,2023-06-21,"Blahodatne (Velyka Novosilka hromada)","https://i.postimg.cc/X7jJqvZ8/276.png","https://www.tiktok.com/@user5796866541196/video/7247174342428183814?lang=en",NA,"V,Mine plow/roller,Damaged","Russia","Armor",NA,NA
"339","Tanks","T-72B3 Obr. 2016","Captured","Russia",NA,2023-07-20,"Robotyne","https://twitter.com/naalsio26/status/1681970718911676417","https://t.me/lost_warinua/42690","47.479353,35.887727","Z,Damaged","Russia","Armor",47.479353,35.887727
"340","Tanks","T-90M","Captured","Russia",NA,2023-09-08,"Robotyne","https://i.postimg.cc/9MS80Tgb/769.png","https://t.me/lost_warinua/49072",NA,"Damaged","Russia","Armor",NA,NA
"341","Tanks","T-72B Obr. 2022","Damaged","Russia",NA,2023-10-08,"Novoprokopivka","https://i.postimg.cc/J0s6fHbS/1341-t72b-obr2022-dam-08-10-23.jpg","https://t.me/lost_warinua/51998","47.430083,35.799","Z,Loitering","Russia","Armor",47.430083,35.799
"342","Tanks","T-72B3","Damaged","Russia",NA,2023-08-07,"Urozhaine","https://i.postimg.cc/tCJhvnZN/1034-T-72-B3-dam-07-08-23.jpg","https://t.me/lost_warinua/45365","47.73768,36.83248","Loitering","Russia","Armor",47.73768,36.83248
"343","Tanks","T-72B3 Obr. 2022","Damaged","Russia",NA,2023-10-08,"Novoprokopivka","https://i.postimg.cc/DZRMmPFy/1042-unkn-tank-dam-08-10-23.jpg","https://t.me/lost_warinua/52002",NA,"Z,Cope cage,Loitering","Russia","Armor",NA,NA
"344","Tanks","T-80 *","Damaged","Russia",NA,2023-10-04,"Novoprokopivka","https://i.postimg.cc/8PX3CG1d/1051-unkn-t80-dam-30-09-23.png","https://t.me/brygada47/177","47.430074,35.811433","Loitering","Russia","Armor",47.430074,35.811433
"345","Tanks","T-80BV","Damaged","Russia",NA,2023-07-24,"Pryiutne","https://i.postimg.cc/dQHHfxMS/1007-t80bv-dam-23-07-23.jpg","https://t.me/lost_warinua/43253","47.72898,36.65712","V,Loitering","Russia","Armor",47.72898,36.65712
"346","Tanks","T-80BV","Damaged","Russia",NA,2023-06-29,"Zaporizhzhia oblast","https://twitter.com/UAWeapons/status/1674481857386168320","https://t.me/lost_warinua/40081",NA,NA,"Russia","Armor",NA,NA
"347","Tanks","T-80BV","Damaged","Russia","39th Separate Motor Rifle Brigade",2023-10-16,"Solodke","https://i.postimg.cc/c1RSYb7Q/1005-16-10-23.jpg","https://t.me/lost_warinua/52912","47.819693,37.466244","V","Russia","Armor",47.819693,37.466244
"348","Tanks","T-80BV","Damaged","Russia",NA,2023-10-02,"Volnovakha raion","https://i.postimg.cc/fWBqHs04/1025-t80bv-dam-02-10-23.jpg","https://twitter.com/Osinttechnical/status/1708748335643840809",NA,"Mine plow/roller","Russia","Armor",NA,NA
"349","Tanks","T-80BV","Damaged","Russia",NA,2023-06-17,"Zavitne Bazhannia","https://i.postimg.cc/W4Cnqvrg/1035-t80bv-dam-17-06-23.jpg","https://t.me/lost_warinua/38959","47.720333,36.813917",NA,"Russia","Armor",47.720333,36.813917
"350","Tanks","T-80BVM","Damaged","Russia",NA,2023-06-13,"Zavitne Bazhannia","https://i.postimg.cc/2Sgct83P/1022-t80bvm-destr-13-06-23.jpg","https://t.me/lost_warinua/38577","47.7223,36.82112","Loitering","Russia","Armor",47.7223,36.82112
"351","Tanks","Unknown tank","Damaged","Russia",NA,2023-07-28,"Staromaiorske","https://twitter.com/UAWeapons/status/1684869980712525825","https://twitter.com/UAWeapons/status/1684869980712525825",NA,NA,"Russia","Armor",NA,NA
"352","Tanks","Unknown tank","Damaged","Russia",NA,2023-06-13,"Makarivka","https://i.postimg.cc/k5CtcZM1/1032-unkn-tank-dam-13-06-23.jpg","https://t.me/WS_videos/1269",NA,NA,"Russia","Armor",NA,NA
"353","Tanks","T-62M","Destroyed","Russia",NA,2023-09-15,"Zaporizhzhia oblast","https://i.postimg.cc/x1Gx3HLw/378.png","https://t.me/lost_warinua/49791",NA,NA,"Russia","Armor",NA,NA
"354","Tanks","T-62M","Destroyed","Russia",NA,2023-08-11,"Urozhaine","https://i.postimg.cc/PxJhBdpT/46.png","https://www.tiktok.com/@sergej240883/video/7273393126394318085","47.764370,36.819880","V,☐","Russia","Armor",47.76437,36.81988
"355","Tanks","T-72 *","Destroyed","Russia",NA,2023-08-09,"Robotyne","https://i.postimg.cc/7Pm3Nn6L/1029-unkn-t72-destr-09-08-23.jpg","https://t.me/lost_warinua/45683","47.4319217,35.8975835","Turretless","Russia","Armor",47.4319217,35.8975835
"356","Tanks","T-72AV","Destroyed","Russia",NA,2023-08-19,"Urozhaine","https://i.postimg.cc/T1t1zFRB/1038-2x-t72b-destr-20-08-23.jpg","https://t.me/lost_warinua/46743","47.733592,36.852779",NA,"Russia","Armor",47.733592,36.852779
"357","Tanks","T-72B","Destroyed","Russia",NA,2023-10-23,"Verbove","https://i.postimg.cc/TPrfD5f5/1014-t72b-destr-23-10-23.jpg","https://t.me/lost_warinua/53979","47.417789,35.921040","Cope cage,Loitering","Russia","Armor",47.417789,35.92104
"358","Tanks","T-72B","Destroyed","Russia",NA,2023-10-22,"Verbove",NA,"https://t.me/lost_warinua/54195",NA,NA,"Russia","Armor",NA,NA
"359","Tanks","T-72B","Destroyed","Russia",NA,2023-10-07,"Ocheretuvate","https://i.postimg.cc/JhZdKBjK/1023-T-72-B-destr-07-10-23.jpg","https://t.me/atesh_ua/2104?single",NA,"Z","Russia","Armor",NA,NA
"360","Tanks","T-72B","Destroyed","Russia",NA,2023-08-03,"Zherebyanky",NA,"https://t.me/lost_warinua/44961",NA,"Turretless","Russia","Armor",NA,NA
"361","Tanks","T-72B","Destroyed","Russia",NA,2023-07-31,"Robotyne","https://i.postimg.cc/9XyF3Ftd/1020-t80b-destr-01-08-23.jpg","https://t.me/lost_warinua/44365",NA,"Turretless,Z","Russia","Armor",NA,NA
"362","Tanks","T-72B","Destroyed","Russia",NA,2023-07-29,"Zaporizhzhia oblast","https://i.postimg.cc/YqbJhYDd/1000-unkn-T-72-destr-29-07-23.jpg","https://t.me/lost_warinua/44000",NA,NA,"Russia","Armor",NA,NA
